# time CV1(C-O coord) CV2(N-O coord) CV3(H-C coord)
5540.00000 0.19621 2.93079 0.08448
5550.00000 0.19088 2.93160 0.08376
5560.00000 0.19118 2.93102 0.11380
5570.00000 0.18143 2.92799 0.10414
5580.00000 0.17942 2.93038 0.09221
5590.00000 0.18233 2.93262 0.09052
5600.00000 0.18909 2.93299 0.10674
5610.00000 0.18944 2.93094 0.10558
5620.00000 0.18397 2.92823 0.10218
5630.00000 0.17638 2.93233 0.10975
5640.00000 0.18213 2.93219 0.10054
5650.00000 0.18958 2.92933 0.10180
5660.00000 0.19083 2.93212 0.09354
5670.00000 0.18677 2.93040 0.09727
5680.00000 0.18172 2.93055 0.10106
5690.00000 0.18494 2.93330 0.10434
5700.00000 0.18261 2.93032 0.09920
5710.00000 0.18446 2.92844 0.09758
5720.00000 0.19649 2.93118 0.08887
5730.00000 0.19012 2.93111 0.10802
5740.00000 0.18779 2.93180 0.09049
5750.00000 0.18809 2.93099 0.09951
5760.00000 0.18101 2.92992 0.09030
5770.00000 0.18393 2.92951 0.11389
5780.00000 0.18357 2.92917 0.09882
5790.00000 0.18855 2.93246 0.09612
5800.00000 0.19062 2.93345 0.08914
5810.00000 0.18769 2.93233 0.10344
5820.00000 0.18319 2.92646 0.10351
5830.00000 0.17950 2.93259 0.10473
5840.00000 0.18190 2.93177 0.10928
5850.00000 0.18643 2.92998 0.09630
5860.00000 0.18780 2.93392 0.10482
5870.00000 0.18691 2.93048 0.09404
5880.00000 0.17599 2.92694 0.10933
5890.00000 0.18166 2.93171 0.08830
5900.00000 0.18446 2.93438 0.11112
5910.00000 0.18658 2.92976 0.09598
5920.00000 0.19250 2.93114 0.10466
5930.00000 0.18082 2.93212 0.10011
5940.00000 0.17920 2.92966 0.10504
5950.00000 0.18839 2.93000 0.10690
5960.00000 0.18550 2.93419 0.09930
5970.00000 0.19377 2.93256 0.09670
5980.00000 0.19253 2.92979 0.09121
5990.00000 0.17881 2.92955 0.10484
6000.00000 0.18110 2.93316 0.10872
6010.00000 0.18371 2.93164 0.10733
6020.00000 0.19413 2.93034 0.09748
6030.00000 0.18577 2.93301 0.10138
6040.00000 0.18294 2.92992 0.09835
6050.00000 0.18242 2.92728 0.10883
6060.00000 0.18012 2.93281 0.09882
6070.00000 0.18681 2.93546 0.10501
6080.00000 0.19286 2.92972 0.08756
6090.00000 0.18751 2.92952 0.10165
6100.00000 0.18068 2.93131 0.10445
6110.00000 0.18429 2.93048 0.11979
6120.00000 0.18486 2.93322 0.09144
6130.00000 0.19249 2.93450 0.10085
6140.00000 0.19421 2.93133 0.09650
6150.00000 0.18467 2.92861 0.10058
6160.00000 0.17973 2.92821 0.10579
6170.00000 0.18182 2.93359 0.10744
6180.00000 0.18415 2.93603 0.10044
6190.00000 0.19570 2.92944 0.09080
6200.00000 0.18559 2.92818 0.10361
6210.00000 0.17618 2.93125 0.10881
6220.00000 0.18262 2.92780 0.11274
6230.00000 0.18249 2.93380 0.09342
6240.00000 0.19266 2.93674 0.09960
6250.00000 0.19555 2.92933 0.08924
6260.00000 0.18448 2.92651 0.10662
6270.00000 0.17566 2.93252 0.10809
6280.00000 0.18284 2.93276 0.10804
6290.00000 0.19059 2.93039 0.09025
6300.00000 0.19475 2.93553 0.09695
6310.00000 0.19330 2.93028 0.09952
6320.00000 0.17986 2.92670 0.10842
6330.00000 0.17727 2.93115 0.10561
6340.00000 0.18102 2.93427 0.10221
6350.00000 0.18840 2.93194 0.09886
6360.00000 0.19212 2.93158 0.09554
6370.00000 0.18726 2.92983 0.10579
6380.00000 0.17625 2.92933 0.10820
6390.00000 0.18045 2.93012 0.10606
6400.00000 0.18791 2.93505 0.10008
6410.00000 0.19099 2.93269 0.09585
6420.00000 0.18850 2.93013 0.09599
6430.00000 0.18241 2.92751 0.10619
6440.00000 0.18080 2.93209 0.11341
6450.00000 0.18198 2.93473 0.10106
6460.00000 0.18986 2.93087 0.09633
6470.00000 0.19218 2.93221 0.09618
